profile,tech_stack,tobeclusteredcolumn,cluster
JAVA,"[Technical Architecture, Java Servlets, Java, Angularjs, Java Web Services, Design Architecture, Architectural Design, J2Ee]","JAVA [Technical Architecture, Java Servlets, Java, Angularjs, Java Web Services, Design Architecture, Architectural Design, J2Ee]",2
JAVA,"[Unix, Web application development, Linux, Java J2Ee Developer, Analytical, Javascript, Healthcare, HTML]","JAVA [Unix, Web application development, Linux, Java J2Ee Developer, Analytical, Javascript, Healthcare, HTML]",2
JAVA,"[Oracle Database, Java Programming, SQL Queries, PLSQL, Spring Boot, Stack, Oracle, Full Stack]","JAVA [Oracle Database, Java Programming, SQL Queries, PLSQL, Spring Boot, Stack, Oracle, Full Stack]",2
JAVA,"[spring boot, Hibernate, Core Java, CSS, jQuery, JSTL, JSP, Healthcare]","JAVA [spring boot, Hibernate, Core Java, CSS, jQuery, JSTL, JSP, Healthcare]",2
JAVA,"[spring boot, Agile scrum, Postgresql, MySQL, Javascript, MongoDB, angularjs, SDLC]","JAVA [spring boot, Agile scrum, Postgresql, MySQL, Javascript, MongoDB, angularjs, SDLC]",2
JAVA,"[Java, Hibernate, Grails, ui development, CSS, Eclipse, HTML, Rest Api]","JAVA [Java, Hibernate, Grails, ui development, CSS, Eclipse, HTML, Rest Api]",2
JAVA,"[Java Development, Java Fullstack, Backend Development, Java, Development, Stack, Backend, Full Stack]","JAVA [Java Development, Java Fullstack, Backend Development, Java, Development, Stack, Backend, Full Stack]",2
JAVA,"[Java, React, Hibernate, CSS, GIT, restful API, Javascript, Spring Boot]","JAVA [Java, React, Hibernate, CSS, GIT, restful API, Javascript, Spring Boot]",2
JAVA,"[java, TypeScript, Jenkins, Docker, Mockito, Java Full Stack Developer, Object Oriented Programming, Vuejs]","JAVA [java, TypeScript, Jenkins, Docker, Mockito, Java Full Stack Developer, Object Oriented Programming, Vuejs]",2
JAVA,"[Spring Boot, Core Java Development, Angularjs, Kubernates, Nextjs, Gcp Cloud, Core, Java]","JAVA [Spring Boot, Core Java Development, Angularjs, Kubernates, Nextjs, Gcp Cloud, Core, Java]",2
JAVA,"[Full Stack, Java Fullstack, Angular, Development, Stack, Java]","JAVA [Full Stack, Java Fullstack, Angular, Development, Stack, Java]",2
JAVA,"[Java, Angular8, Spring Boot, java fullstack, Angular, Microservices, core java, Core]","JAVA [Java, Angular8, Spring Boot, java fullstack, Angular, Microservices, core java, Core]",2
JAVA,"[Java, Core Java, Springboot, Angular, Microservices, Core, Spring Boot, C2h]","JAVA [Java, Core Java, Springboot, Angular, Microservices, Core, Spring Boot, C2h]",2
JAVA,"[Java, Angular8, Spring Boot, java fullstack, Angular, Microservices, core java, Stack]","JAVA [Java, Angular8, Spring Boot, java fullstack, Angular, Microservices, core java, Stack]",2
JAVA,"[Java, Core Java, Springboot, Angular, Microservices, Development, Stack, Core]","JAVA [Java, Core Java, Springboot, Angular, Microservices, Development, Stack, Core]",2
JAVA,"[Java, Core Java, Springboot, Angular, Microservices, Development, Stack, Core]","JAVA [Java, Core Java, Springboot, Angular, Microservices, Development, Stack, Core]",2
JAVA,"[Java, Core Java, Spring Boot, Angular, Microservices, Core, Full Stack, Development]","JAVA [Java, Core Java, Spring Boot, Angular, Microservices, Core, Full Stack, Development]",2
JAVA,"[Java, Agile methodologies, React JS, microservices, Development, Stack, Agile, Javascript]","JAVA [Java, Agile methodologies, React JS, microservices, Development, Stack, Agile, Javascript]",2
JAVA,"[Java, spring, Postges, Stability, Scalability, Software development, DevSecOps, HTML5]","JAVA [Java, spring, Postges, Stability, Scalability, Software development, DevSecOps, HTML5]",2
JAVA,"[JScript, HTML, MySQL, Javascript, Bootstrap, CSS, Graphql, Apache]","JAVA [JScript, HTML, MySQL, Javascript, Bootstrap, CSS, Graphql, Apache]",3
JAVA,"[Java, Spring Boot, Microservices, Angular, Stack, Full Stack, Bootstrap, Development]","JAVA [Java, Spring Boot, Microservices, Angular, Stack, Full Stack, Bootstrap, Development]",2
JAVA,"[Java, Oracle, Angular, Spring Boot, SQL, Boot, Development, Stack]","JAVA [Java, Oracle, Angular, Spring Boot, SQL, Boot, Development, Stack]",2
JAVA,"[Java, Javascript, Spring Boot, HTML, Microservices, CSS, Development, Stack]","JAVA [Java, Javascript, Spring Boot, HTML, Microservices, CSS, Development, Stack]",2
JAVA,"[Java, Webflux, Development]","JAVA [Java, Webflux, Development]",2
JAVA,"[fullstack development, vue.js, react, java, backend, rest, vuex, Spring Boot]","JAVA [fullstack development, vue.js, react, java, backend, rest, vuex, Spring Boot]",2
JAVA,"[continuous integration, Information security, SAAS, UPS, Test cases, software quality, Operations, Quality]","JAVA [continuous integration, Information security, SAAS, UPS, Test cases, software quality, Operations, Quality]",3
JAVA,"[Java, Java EE, GWT, ORM, MVC, JEE, JSF, SQL]","JAVA [Java, Java EE, GWT, ORM, MVC, JEE, JSF, SQL]",2
JAVA,"[Java, Tomcat, Spring MVC, test cases, Spring Boot, performance engineering, Soap, SDLC]","JAVA [Java, Tomcat, Spring MVC, test cases, Spring Boot, performance engineering, Soap, SDLC]",2
JAVA,"[Java, Core Java, Agile methodologies, JSP, PSQL database, Web applications, Javascript, Spring]","JAVA [Java, Core Java, Agile methodologies, JSP, PSQL database, Web applications, Javascript, Spring]",2
JAVA,"[Java, Spring boot Framework, Maven, Hibernate, Object-Oriented Analysis and Design, GitHub, SVN, JUnit testing framework]","JAVA [Java, Spring boot Framework, Maven, Hibernate, Object-Oriented Analysis and Design, GitHub, SVN, JUnit testing framework]",2
JAVA,"[Java, Microservices, AWS, Azure, software development, NodeJS, CSS3, Full Stack development]","JAVA [Java, Microservices, AWS, Azure, software development, NodeJS, CSS3, Full Stack development]",2
JAVA,"[CSS, Javascript, Spring Boot, HTML, Microservices, Java, Java Fullstack, Stack]","JAVA [CSS, Javascript, Spring Boot, HTML, Microservices, Java, Java Fullstack, Stack]",2
JAVA,"[jQuery, JBoss, XML, Eclipse, Javascript, Application development, JSON, Unit testing]","JAVA [jQuery, JBoss, XML, Eclipse, Javascript, Application development, JSON, Unit testing]",2
JAVA,"[Core Java Programming, Spring Boot Framework, Kubernates, Java Development, Java, Spring, Framework, Program]","JAVA [Core Java Programming, Spring Boot Framework, Kubernates, Java Development, Java, Spring, Framework, Program]",2
JAVA,"[Java, Hibernate, Spring MVC, Spring Boot, Microservices, java developer, spring, spring boot]","JAVA [Java, Hibernate, Spring MVC, Spring Boot, Microservices, java developer, spring, spring boot]",2
JAVA,"[Research, Java Development, Java, Development]","JAVA [Research, Java Development, Java, Development]",2
JAVA,"[Production support, Db2, MySQL, Agile, Struts, JSON, Scrum, MongoDB]","JAVA [Production support, Db2, MySQL, Agile, Struts, JSON, Scrum, MongoDB]",3
JAVA,"[Java, Spring Boot, Microservices, SQL, Hibernate, Multithreading, AWS, Boot]","JAVA [Java, Spring Boot, Microservices, SQL, Hibernate, Multithreading, AWS, Boot]",2
JAVA,"[Java, Oracle DB, OCI, Docker, XML, JSON, XSLT, Spring boot]","JAVA [Java, Oracle DB, OCI, Docker, XML, JSON, XSLT, Spring boot]",2
JAVA,"[Java, Oracle DB, Linux, PostgreSQL, XML, JSON, XSLT, Spring boot]","JAVA [Java, Oracle DB, Linux, PostgreSQL, XML, JSON, XSLT, Spring boot]",2
JAVA,"[Unix, Business process, MS SQL, GIT, NoSQL, CGI, Debugging, Javascript]","JAVA [Unix, Business process, MS SQL, GIT, NoSQL, CGI, Debugging, Javascript]",3
JAVA,"[java, spring boot, Collection Framework, Spring Mvc, JSP, Microservices, Servlets, Java Development]","JAVA [java, spring boot, Collection Framework, Spring Mvc, JSP, Microservices, Servlets, Java Development]",2
JAVA,"[Backend, Front end, Cloud Applications, Architecture, Scalability, Focus, Oncology, Continuous improvement]","JAVA [Backend, Front end, Cloud Applications, Architecture, Scalability, Focus, Oncology, Continuous improvement]",3
JAVA,"[Core Java, AWS, Angular, AWS Lambda, ECS, EC2, Spring Boot, Cloud Watch]","JAVA [Core Java, AWS, Angular, AWS Lambda, ECS, EC2, Spring Boot, Cloud Watch]",2
JAVA,"[Java Spring Boot, Java Fullstack, Angular, Development, Stack, Boot, Bootstrap, Java]","JAVA [Java Spring Boot, Java Fullstack, Angular, Development, Stack, Boot, Bootstrap, Java]",2
JAVA,"[spring boot, Web services, jQuery, Coding, Javascript, Agile, Information technology, Liferay]","JAVA [spring boot, Web services, jQuery, Coding, Javascript, Agile, Information technology, Liferay]",2
JAVA,"[node, J2Ee, React.Js, CSS, MySQL, Javascript, Struts, PHP]","JAVA [node, J2Ee, React.Js, CSS, MySQL, Javascript, Struts, PHP]",2
JAVA,"[Core Java, Hibernate, Spring Boot, Spring, Java Development, Office, Boot, Java]","JAVA [Core Java, Hibernate, Spring Boot, Spring, Java Development, Office, Boot, Java]",2
JAVA,"[java, Spring Boot, Microservices, rest, core java, Development, Hiring, Boot]","JAVA [java, Spring Boot, Microservices, rest, core java, Development, Hiring, Boot]",2
JAVA,"[Backend Development, Java Programming, Java Development, Core Java Development, Core Java Programming, Backend, Java, Program]","JAVA [Backend Development, Java Programming, Java Development, Core Java Development, Core Java Programming, Backend, Java, Program]",2
JAVA,"[Fullstack Development, MongoDB, Javascript Frameworks, Java Frameworks, Rabbitmq, Postgresql, Node.Js, Microservices Patterns]","JAVA [Fullstack Development, MongoDB, Javascript Frameworks, Java Frameworks, Rabbitmq, Postgresql, Node.Js, Microservices Patterns]",2
JAVA,"[Training, Backend, Front end, PDF, C2C, Programming, J2Ee, Troubleshooting]","JAVA [Training, Backend, Front end, PDF, C2C, Programming, J2Ee, Troubleshooting]",3
JAVA,"[Java Development, Spring Boot, Microservices, Development, Boot, Leadership development, Java, Spring]","JAVA [Java Development, Spring Boot, Microservices, Development, Boot, Leadership development, Java, Spring]",2
JAVA,"[Interpersonal skills, Web services, Java Swing, XML, Analytical, MySQL, User support, J2Ee]","JAVA [Interpersonal skills, Web services, Java Swing, XML, Analytical, MySQL, User support, J2Ee]",2
JAVA,"[Hibernate, Web services, Linux, Coding, Java J2Ee Developer, Eclipse, Analytical, MySQL]","JAVA [Hibernate, Web services, Linux, Coding, Java J2Ee Developer, Eclipse, Analytical, MySQL]",2
JAVA,"[Java, JCL, Cobol, OOPS, Mainframes, Development]","JAVA [Java, JCL, Cobol, OOPS, Mainframes, Development]",2
JAVA,"[Computer science, Product quality, Core Java, github, GIT, Linux, Shell scripting, HTML]","JAVA [Computer science, Product quality, Core Java, github, GIT, Linux, Shell scripting, HTML]",3
JAVA,"[Java Developer, Java, J2Ee, developer, Development, Java Development]","JAVA [Java Developer, Java, J2Ee, developer, Development, Java Development]",2
JAVA,"[Java EE, Core Java, Backend, Compliance, MySQL, Application development, MongoDB, J2Ee]","JAVA [Java EE, Core Java, Backend, Compliance, MySQL, Application development, MongoDB, J2Ee]",2
JAVA,"[Computer science, Web services, SQL database, SQLite, J2Ee, Android, dbms, java]","JAVA [Computer science, Web services, SQL database, SQLite, J2Ee, Android, dbms, java]",2
JAVA,"[Web technologies, Java J2Ee Developer, Agile, Time, Application software, Testing, Development, Java Development]","JAVA [Web technologies, Java J2Ee Developer, Agile, Time, Application software, Testing, Development, Java Development]",2
JAVA,"[jQuery, Web services, Java J2Ee Developer, Javascript, J2Ee, ExtJS, Ajax, java development]","JAVA [jQuery, Web services, Java J2Ee Developer, Javascript, J2Ee, ExtJS, Ajax, java development]",2
JAVA,"[Analytical skills, Hibernate, Spring mvc, Web technologies, JSP, Struts, J2Ee, Application development]","JAVA [Analytical skills, Hibernate, Spring mvc, Web technologies, JSP, Struts, J2Ee, Application development]",2
JAVA,"[Computer science, Hibernate, jQuery, Team management, Java J2Ee Developer, MySQL, Javascript, J2Ee]","JAVA [Computer science, Hibernate, jQuery, Team management, Java J2Ee Developer, MySQL, Javascript, J2Ee]",2
JAVA,"[spring boot, Core Java, Version control, JBoss, Defect tracking, Software development life cycle, J2Ee, MVC]","JAVA [spring boot, Core Java, Version control, JBoss, Defect tracking, Software development life cycle, J2Ee, MVC]",2
JAVA,"[Core Java, jQuery, Coding, Application programming, Debugging, Javascript, JSON, J2Ee]","JAVA [Core Java, jQuery, Coding, Application programming, Debugging, Javascript, JSON, J2Ee]",2
JAVA,"[Hibernate, Core Java, RDBMS, XML, JSP, Application programming, Struts, JSON]","JAVA [Hibernate, Core Java, RDBMS, XML, JSP, Application programming, Struts, JSON]",2
JAVA,"[Java Developer, Hibernate, Core Java, C #, Mysql, Javascript, J2Ee, Jquery]","JAVA [Java Developer, Hibernate, Core Java, C #, Mysql, Javascript, J2Ee, Jquery]",2
JAVA,"[Hibernate, Core Java, Advance Java, C #, Mysql, Javascript, J2Ee, Jquery]","JAVA [Hibernate, Core Java, Advance Java, C #, Mysql, Javascript, J2Ee, Jquery]",2
JAVA,"[Tomcat, oracle, JSP, HTML, J2Ee, Core Java, database, java]","JAVA [Tomcat, oracle, JSP, HTML, J2Ee, Core Java, database, java]",2
JAVA,"[Hibernate, Backend, Forex, GIT, Java J2Ee Developer, Web development, Debugging, Data structures]","JAVA [Hibernate, Backend, Forex, GIT, Java J2Ee Developer, Web development, Debugging, Data structures]",2
JAVA,"[QA, Architecture, Business analysis, J2Ee, HR, Management, analysis, java development]","JAVA [QA, Architecture, Business analysis, J2Ee, HR, Management, analysis, java development]",2
JAVA,"[Web technologies, java, Education, Java J2Ee Developer, JSP, Struts, developer, it]","JAVA [Web technologies, java, Education, Java J2Ee Developer, JSP, Struts, developer, it]",2
JAVA,"[Computer science, Front end, Data management, RDBMS, Web development, JDBC, J2Ee, Scrum]","JAVA [Computer science, Front end, Data management, RDBMS, Web development, JDBC, J2Ee, Scrum]",2
JAVA,"[Hibernate, Core Java, jQuery, JSP, MySQL, Javascript, Struts, J2Ee]","JAVA [Hibernate, Core Java, jQuery, JSP, MySQL, Javascript, Struts, J2Ee]",2
JAVA,"[Java, Data Structure, stack, data structures, Arrays, list, queue, SQL]","JAVA [Java, Data Structure, stack, data structures, Arrays, list, queue, SQL]",2
JAVA,"[Unix, Socket programming, Hibernate, Linux, Production support, JSP, Data structures, Application development]","JAVA [Unix, Socket programming, Hibernate, Linux, Production support, JSP, Data structures, Application development]",3
JAVA,"[JSP, MySQL, Debugging, Oracle, spring, educational qualification, java ee, application development]","JAVA [JSP, MySQL, Debugging, Oracle, spring, educational qualification, java ee, application development]",2
JAVA,"[Software testing, Retail, Interpersonal skills, Production, Design development, J2Ee, Software services, Testing]","JAVA [Software testing, Retail, Interpersonal skills, Production, Design development, J2Ee, Software services, Testing]",3
JAVA,"[Core Java, RDBMS, Struts, Java Software Developer, J2Ee, HTML, Stored procedures, Oracle]","JAVA [Core Java, RDBMS, Struts, Java Software Developer, J2Ee, HTML, Stored procedures, Oracle]",2
JAVA,"[JMS, spring boot, Web services, Business Analyst, XML, Workflow management, Design development, JSON]","JAVA [JMS, spring boot, Web services, Business Analyst, XML, Workflow management, Design development, JSON]",2
JAVA,"[Hibernate, Postgresql, MySQL, Agile, Data structures, Scrum, Load balancing, Information technology]","JAVA [Hibernate, Postgresql, MySQL, Agile, Data structures, Scrum, Load balancing, Information technology]",3
JAVA,"[Hibernate, Application testing, Javascript, Manager Technology, Information technology management, Product implementation, Individual Contributor, Information technology]","JAVA [Hibernate, Application testing, Javascript, Manager Technology, Information technology management, Product implementation, Individual Contributor, Information technology]",3
JAVA,"[Socket programming, Embedded C, C++, Version control, Networking, JDBC, Telematics, SQL]","JAVA [Socket programming, Embedded C, C++, Version control, Networking, JDBC, Telematics, SQL]",3
JAVA,"[com, be, dom, analytical, software, defence, jdbc, research]","JAVA [com, be, dom, analytical, software, defence, jdbc, research]",3
JAVA,"[Software design, Coding, XML, Postgresql, HTML, JSON, Scrum, SDK]","JAVA [Software design, Coding, XML, Postgresql, HTML, JSON, Scrum, SDK]",3
JAVA,"[Analytical skills, Backend, Postgresql, OOPS, MySQL, Data structures, Oracle, Engineering]","JAVA [Analytical skills, Backend, Postgresql, OOPS, MySQL, Data structures, Oracle, Engineering]",3
JAVA,"[server, development, code, technical, software, developing, Java Software Developer, HTML]","JAVA [server, development, code, technical, software, developing, Java Software Developer, HTML]",2
JAVA,"[Coding, Time management, Analytical, Debugging, Programming, Troubleshooting, Program, Development]","JAVA [Coding, Time management, Analytical, Debugging, Programming, Troubleshooting, Program, Development]",3
JAVA,"[Maven, Multithreading, People management skills, Artificial Intelligence, Underwriting, Consulting, Data structures, Capital market]","JAVA [Maven, Multithreading, People management skills, Artificial Intelligence, Underwriting, Consulting, Data structures, Capital market]",3
JAVA,"[Software design, SOA, Database design, MySQL, Debugging, Data structures, Customer support, Apache]","JAVA [Software design, SOA, Database design, MySQL, Debugging, Data structures, Customer support, Apache]",3
JAVA,"[Software design, SOA, Database design, MySQL, Debugging, Data structures, Apache, Open source]","JAVA [Software design, SOA, Database design, MySQL, Debugging, Data structures, Apache, Open source]",3
JAVA,"[Telecom, Retail, Open source, Source, Development, Software, Software development, Java]","JAVA [Telecom, Retail, Open source, Source, Development, Software, Software development, Java]",2
JAVA,"[AWS Lambda, Java, Spring Boot, Microservices, S3, Cloud Formation, Rest API, API Gateway]","JAVA [AWS Lambda, Java, Spring Boot, Microservices, S3, Cloud Formation, Rest API, API Gateway]",2
JAVA,"[Fullstack Development, Angularjs, Java, Hibernate, Spring Mvc, Java Programming, Full Stack, Spring Boot]","JAVA [Fullstack Development, Angularjs, Java, Hibernate, Spring Mvc, Java Programming, Full Stack, Spring Boot]",2
JAVA,"[SeniorJava Developer, java and J2EE, Core Java Development, Java, Java Development, Java Programming, J2Ee, Spring Boot]","JAVA [SeniorJava Developer, java and J2EE, Core Java Development, Java, Java Development, Java Programming, J2Ee, Spring Boot]",2
JAVA,"[Postgresql, Java Development, JDBC, Spring Boot, J2Ee, Spring Mvc, Msql, Spring Batch]","JAVA [Postgresql, Java Development, JDBC, Spring Boot, J2Ee, Spring Mvc, Msql, Spring Batch]",2
JAVA,"[github, Front end, GIT, Java J2Ee Developer, JSP, Agile development, microsoft, JIRA]","JAVA [github, Front end, GIT, Java J2Ee Developer, JSP, Agile development, microsoft, JIRA]",2
JAVA,"[Hibernate, Tomcat, jQuery, JBoss, XML, Eclipse, Javascript, Struts]","JAVA [Hibernate, Tomcat, jQuery, JBoss, XML, Eclipse, Javascript, Struts]",2
JAVA,"[Maven, Core Java, MS SQL, Coding, XML, MySQL, HTML, JSON]","JAVA [Maven, Core Java, MS SQL, Coding, XML, MySQL, HTML, JSON]",2
JAVA,"[Microservices, Springboot Java, Hibernate, SR, Java, Development, Spring Boot, Stack]","JAVA [Microservices, Springboot Java, Hibernate, SR, Java, Development, Spring Boot, Stack]",2
JAVA,"[Software development methodologies, Backend, Front end, MySQL, Web development, Javascript, Agile, Programming]","JAVA [Software development methodologies, Backend, Front end, MySQL, Web development, Javascript, Agile, Programming]",2
JAVA,"[Collection Framework, Hibernate, Spring Mvc, Spring Boot, Core Java Development, Data Structures, SQL, Development]","JAVA [Collection Framework, Hibernate, Spring Mvc, Spring Boot, Core Java Development, Data Structures, SQL, Development]",2
JAVA,"[cloud, Java Development, Spring Boot, Microservices, Kafka, Development, Java, Boot]","JAVA [cloud, Java Development, Spring Boot, Microservices, Kafka, Development, Java, Boot]",2
JAVA,"[cloud, Java Development, Spring Boot, Microservices, Kafka, SR, Java, Boot]","JAVA [cloud, Java Development, Spring Boot, Microservices, Kafka, SR, Java, Boot]",2
JAVA,"[cloud, Java Development, Spring Boot, Microservices, Kafka, SR, Java, Boot]","JAVA [cloud, Java Development, Spring Boot, Microservices, Kafka, SR, Java, Boot]",2
JAVA,"[Fullstack Development, Java Development, Javascript, Spring, Web Services, Reacts Js, Angular JS, Development]","JAVA [Fullstack Development, Java Development, Javascript, Spring, Web Services, Reacts Js, Angular JS, Development]",2
JAVA,"[Core Java, Spring Boot, Hibernate, API, Core, Senior, Java, Spring]","JAVA [Core Java, Spring Boot, Hibernate, API, Core, Senior, Java, Spring]",2
JAVA,"[Core Java, Hibernate, Spring MVC, Spring Boot, SR, Boot, Java, Development]","JAVA [Core Java, Hibernate, Spring MVC, Spring Boot, SR, Boot, Java, Development]",2
JAVA,"[JSP, Javascript, Spring Boot, Html5B, Spring Security, Hibernate, Spring Mvc, Java Programming]","JAVA [JSP, Javascript, Spring Boot, Html5B, Spring Security, Hibernate, Spring Mvc, Java Programming]",2
JAVA,"[Core Java, Version control, GIT, Coding, JIRA, Project delivery, SDLC, SQL]","JAVA [Core Java, Version control, GIT, Coding, JIRA, Project delivery, SDLC, SQL]",2
JAVA,"[Core Java, Hibernate, Javascript, Spring Boot, Core, Development, Java, Boot]","JAVA [Core Java, Hibernate, Javascript, Spring Boot, Core, Development, Java, Boot]",2
JAVA,"[Tdd Bdd, Java 8, Java Developer, Spring Boot, Oracle, SQL, Java, TDD]","JAVA [Tdd Bdd, Java 8, Java Developer, Spring Boot, Oracle, SQL, Java, TDD]",2
JAVA,"[Amazon Ec2, Java Spring Boot, Dynamo Db, Kubernetes, Db, Senior, Java, Spring Boot]","JAVA [Amazon Ec2, Java Spring Boot, Dynamo Db, Kubernetes, Db, Senior, Java, Spring Boot]",2
JAVA,"[Java, Maven, Azure, Nexus, Eclipse, Workflow, JSON, Apigee]","JAVA [Java, Maven, Azure, Nexus, Eclipse, Workflow, JSON, Apigee]",2
JAVA,"[Java, REST, ReactJs, XML, Microservcies, GraphQL, Swagger, JSON]","JAVA [Java, REST, ReactJs, XML, Microservcies, GraphQL, Swagger, JSON]",2
JAVA,"[JMS, Core Java, Coding, Consulting, Agile, Healthcare, Oracle, Business intelligence]","JAVA [JMS, Core Java, Coding, Consulting, Agile, Healthcare, Oracle, Business intelligence]",2
JAVA,"[Java, Shopware, PHP, SQL, Senior, Full Stack, Development]","JAVA [Java, Shopware, PHP, SQL, Senior, Full Stack, Development]",2
JAVA,"[JUnit, Spring Boot, Rest API, Spring, Java 8, Github, For Java, Boot]","JAVA [JUnit, Spring Boot, Rest API, Spring, Java 8, Github, For Java, Boot]",2
JAVA,"[continuous integration, jQuery, Front end, NoSQL, Agile development, Web designing, HTTP, JSON]","JAVA [continuous integration, jQuery, Front end, NoSQL, Agile development, Web designing, HTTP, JSON]",3
JAVA,"[webservices, Oauth, S4H, Application development, SAML, Netweaver, ABAP, SAP landscape]","JAVA [webservices, Oauth, S4H, Application development, SAML, Netweaver, ABAP, SAP landscape]",3
JAVA,"[Hibernate, Tomcat, jQuery, JBoss, RDBMS, Javascript, Agile, JDBC]","JAVA [Hibernate, Tomcat, jQuery, JBoss, RDBMS, Javascript, Agile, JDBC]",2
JAVA,"[Hibernate, Backend, github, OOAD, Agile development, Javascript, Data structures, Technical Lead]","JAVA [Hibernate, Backend, github, OOAD, Agile development, Javascript, Data structures, Technical Lead]",2
JAVA,"[MongoDB, Spring, core Java, Core, Leadership, Development, Java, Senior]","JAVA [MongoDB, Spring, core Java, Core, Leadership, Development, Java, Senior]",2
JAVA,"[Core Java, GIT, Coding, XML, Debugging, JDBC, Data structures, JSON]","JAVA [Core Java, GIT, Coding, XML, Debugging, JDBC, Data structures, JSON]",2
JAVA,"[UI development, Multithreading, Agile, Siemens, HTML, Application development, Scrum, JPA]","JAVA [UI development, Multithreading, Agile, Siemens, HTML, Application development, Scrum, JPA]",2
JAVA,"[Java, Junit, Spring Boot, Microservices, GIT, Terraform, Redux, gitlab]","JAVA [Java, Junit, Spring Boot, Microservices, GIT, Terraform, Redux, gitlab]",2
JAVA,"[Fullstack Development, Java Fullstack, Java Frameworks, Angularjs, Java Web Services, Bootstrap, Backbone.Js, Spring]","JAVA [Fullstack Development, Java Fullstack, Java Frameworks, Angularjs, Java Web Services, Bootstrap, Backbone.Js, Spring]",2
JAVA,"[Java, Full Stack, Angular, Spring Boot, Rest Api, Microservices, Bootstrap, API]","JAVA [Java, Full Stack, Angular, Spring Boot, Rest Api, Microservices, Bootstrap, API]",2
JAVA,"[Spring Boot, Java 8, Angular, Microservices, Bootstrap, Java, Spring, Full Stack]","JAVA [Spring Boot, Java 8, Angular, Microservices, Bootstrap, Java, Spring, Full Stack]",2
JAVA,"[rest API, java 8, Spring Boot, React.Js, Microservices, Spring Mvc, API, Stack]","JAVA [rest API, java 8, Spring Boot, React.Js, Microservices, Spring Mvc, API, Stack]",2
JAVA,"[Fullstack Development, Selenium Automation, Java Fullstack, Angular, Java Spring Boot, Sast, Selenium Java, Dast]","JAVA [Fullstack Development, Selenium Automation, Java Fullstack, Angular, Java Spring Boot, Sast, Selenium Java, Dast]",2
JAVA,"[java, Full Stack, Design Patterns, Rest Api Development, Microservices, Development, Stack, API]","JAVA [java, Full Stack, Design Patterns, Rest Api Development, Microservices, Development, Stack, API]",2
JAVA,"[Java Fullstack, Rxjs, Ngrx, Stack, Full Stack, Java, Development]","JAVA [Java Fullstack, Rxjs, Ngrx, Stack, Full Stack, Java, Development]",2
JAVA,"[Java, Rxjs, Ngrx, Angular, Stack, Full Stack, Development]","JAVA [Java, Rxjs, Ngrx, Angular, Stack, Full Stack, Development]",2
JAVA,"[Core Java, Bug Fixing, Git, Continuous Integration, Apache Camel, MS SQL Server, JSON, Rest API]","JAVA [Core Java, Bug Fixing, Git, Continuous Integration, Apache Camel, MS SQL Server, JSON, Rest API]",3
JAVA,"[Java, Java Developer, Hibernate, css, Javascript, J2Ee, html, Spring]","JAVA [Java, Java Developer, Hibernate, css, Javascript, J2Ee, html, Spring]",2
JAVA,"[Java, RESTful API, ECMAScript, JavaScript, Spring boot, React.JS, microservices, Bootstrap]","JAVA [Java, RESTful API, ECMAScript, JavaScript, Spring boot, React.JS, microservices, Bootstrap]",2
JAVA,"[Java, RESTful API, ECMAScript, JavaScript, Spring boot, React.JS, microservices, Bootstrap]","JAVA [Java, RESTful API, ECMAScript, JavaScript, Spring boot, React.JS, microservices, Bootstrap]",2
JAVA,"[Java, JEE, JSP, Java Development, Development]","JAVA [Java, JEE, JSP, Java Development, Development]",2
JAVA,"[Spring, Microservices, java, Hibernate, Spring Mvc, maven, JSON, orm]","JAVA [Spring, Microservices, java, Hibernate, Spring Mvc, maven, JSON, orm]",2
JAVA,"[Spring, Microservices, java, Hibernate, Spring Mvc, maven, JSON, orm]","JAVA [Spring, Microservices, java, Hibernate, Spring Mvc, maven, JSON, orm]",2
JAVA,"[Micro services, Coding, Design Patterns, Spring Boot, Core Java Development, Java, Progamming Skill, Logic]","JAVA [Micro services, Coding, Design Patterns, Spring Boot, Core Java Development, Java, Progamming Skill, Logic]",2
JAVA,"[Core Java, jQuery, Front end, Web technologies, Architecture, Web application, Design development, HTML]","JAVA [Core Java, jQuery, Front end, Web technologies, Architecture, Web application, Design development, HTML]",2
JAVA,"[Spring, Microservices, java, Hibernate, Spring Mvc, maven, JSON, orm]","JAVA [Spring, Microservices, java, Hibernate, Spring Mvc, maven, JSON, orm]",2
JAVA,"[Core Java, jQuery, Front end, Web technologies, Architecture, Web application, Design development, HTML]","JAVA [Core Java, jQuery, Front end, Web technologies, Architecture, Web application, Design development, HTML]",2
JAVA,"[Java, Spring Boot, Microservices, Hibernate, Multithreading, Kafka, Boot, Development]","JAVA [Java, Spring Boot, Microservices, Hibernate, Multithreading, Kafka, Boot, Development]",2
JAVA,"[com, Hibernate, development, c, software, J2Ee, it, Spring]","JAVA [com, Hibernate, development, c, software, J2Ee, it, Spring]",2
JAVA,"[Java, Angular, react]","JAVA [Java, Angular, react]",2
JAVA,"[Training, SIDE, Backend, Front end, Web technologies, Coding, Debugging, Management]","JAVA [Training, SIDE, Backend, Front end, Web technologies, Coding, Debugging, Management]",3
JAVA,"[Unix, Computer science, github, Usage, GIT, HP data protector, Coding, MongoDB]","JAVA [Unix, Computer science, github, Usage, GIT, HP data protector, Coding, MongoDB]",3
